JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2453601.4618,1.9,,,Vis.,KSQ,,18,21,123001,,,,V,,,,BET PER,,STD,,,,
2453601.4715,1.9,,,Vis.,KSQ,,18,21,123001,,,,V,,,,BET PER,,STD,,,,
2453602.3632,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453602.3861,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453602.4875,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453603.3306,2.0,,,Vis.,KSQ,,18,21,123001,,,,V,,,,BET PER,,STD,,,,
2453603.3792,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453607.3132,2.0,,,Vis.,KSQ,,18,21,123001,,,,V,,,,BET PER,,STD,,,,
2453607.3187,2.0,,,Vis.,KSQ,,18,21,123001,,,,V,,,,BET PER,,STD,,,,
2453607.3257,2.0,,,Vis.,KSQ,,18,21,123001,,,,V,,,,BET PER,,STD,,,,
2453608.3451,2.3,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453608.4125,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453609.3118,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453609.3222,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453609.3306,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453609.3333,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453609.3382,1.9,,,Vis.,KSQ,,,,,,,,V,,,,BET PER,,STD,,,,
2453609.3479,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453609.3694,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453609.3799,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453609.3896,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453609.3965,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453609.4069,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453609.4174,2.0,,,Vis.,KSQ,,,,,,,,V,,,,BET PER,,STD,,,,
2453609.4181,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453609.4313,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453609.4375,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453609.4472,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453609.4569,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453609.466,1.9,,,Vis.,KSQ,,,,,,,,V,,,,BET PER,,STD,,,,
2453610.3326,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453610.5153,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453612.3986,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453612.5035,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453612.5521,2.3,,,Vis.,SSW,,18,29,2001,,,,V,,,,BET PER,,STD,,,,
2453613.4563,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453613.5160,2.1,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453614.3764,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453614.9,1.8,,,Vis.,BMK,,,,,,,,V,,,,BET PER,,STD,,,,
2453615.375,2.3,,,Vis.,DNO,A,,,,,,,V,,,,BET PER,,STD,,,,
2453615.391,2.5,,,Vis.,DNO,A,,,,,,,V,,,,BET PER,,STD,,,,
2453615.4181,2.6,,,Vis.,DNO,A,,,,,,,V,,,,BET PER,,STD,,,,
2453615.4340,2.3,,,Vis.,SYI,T,18,30,,ALGOL = 2.29 MAG,,,V,,,,BET PER,,STD,,,,
2453615.4562,2.92,,,Vis.,MTON,U,,,SPA,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2453615.4570,2.6,,,Vis.,SYI,T,18,30,,ALGOL = 2.61 MAG,,,V,,,,BET PER,,STD,,,,
2453615.4653,2.6,,,Vis.,SYI,T,18,30,,ALGOL = 2.63 MAG,,,V,,,,BET PER,,STD,,,,
2453615.484,3.05,,,Vis.,MTON,,,,710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2453615.4896,2.8,,,Vis.,SSW,,,,,,,,V,,,,BET PER,,STD,,,,
2453615.509,3.25,,,Vis.,MTON,,,,710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2453615.5174,3.0,,,Vis.,SSW,,,,,,,,V,,,,BET PER,,STD,,,,
2453615.5285,3.29,,,Vis.,MTON,,,,SPA,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2453615.5389,3.1,,,Vis.,SSW,,,,,,,,V,,,,BET PER,,STD,,,,
2453615.5451,3.35,,,Vis.,MTON,,,,SPA,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2453615.5563,3.2,,,Vis.,SSW,,,,,,,,V,,,,BET PER,,STD,,,,
2453615.5625,3.32,,,Vis.,MTON,,,,SPA,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2453615.5694,3.2,,,Vis.,SSW,,,,,,,,V,,,,BET PER,,STD,,,,
2453615.5729,3.2,,,Vis.,SYF,,,,,,,,V,,,,BET PER,,STD,,,,
2453615.5764,3.32,,,Vis.,MTON,,,,SPA,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2453615.5840,3.1,,,Vis.,SYF,,,,,,,,V,,,,BET PER,,STD,,,,
2453615.5896,3.25,,,Vis.,MTON,,,,SPA,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2453615.5958,2.9,,,Vis.,SYF,,,,,,,,V,,,,BET PER,,STD,,,,
2453615.6056,3.19,,,Vis.,MTON,,,,SPA,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2453615.6180,2.6,,,Vis.,SYF,,,,,,,,V,,,,BET PER,,STD,,,,
2453615.6194,3.12,,,Vis.,MTON,,,,SPA,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2453617.2986,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453618.3285,2.8,,,Vis.,SSW,,,,,,,,V,,,,BET PER,,STD,,,,
2453618.3528,2.9,,,Vis.,SSW,,,,,,,,V,,,,BET PER,,STD,,,,
2453618.3743,3.0,,,Vis.,SSW,,,,,,,,V,,,,BET PER,,STD,,,,
2453618.3965,3.2,,,Vis.,SSW,,,,,,,,V,,,,BET PER,,STD,,,,
2453618.4104,3.2,,,Vis.,SSW,,,,,,,,V,,,,BET PER,,STD,,,,
2453618.4215,3.3,,,Vis.,SSW,,,,,,,,V,,,,BET PER,,STD,,,,
2453618.4306,3.4,,,Vis.,SSW,,,,,,,,V,,,,BET PER,,STD,,,,
2453618.4417,3.2,,,Vis.,SSW,,,,,,,,V,,,,BET PER,,STD,,,,
2453618.459,3.2,,,Vis.,SSW,,,,,,,,V,,,,BET PER,,STD,,,,
2453618.4799,3.0,,,Vis.,SSW,,,,,,,,V,,,,BET PER,,STD,,,,
2453618.4979,2.9,,,Vis.,SSW,,,,,,,,V,,,,BET PER,,STD,,,,
2453618.5174,2.6,,,Vis.,SSW,,,,,,,,V,,,,BET PER,,STD,,,,
2453618.5458,2.4,,,Vis.,SSW,,,,,,,,V,,,,BET PER,,STD,,,,
2453619.4229,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453619.4395,2.1,,,Vis.,SYF,,,,,,,,V,,,,BET PER,,STD,,,,
2453619.4896,2.2,,,Vis.,SYI,T,22,,,"""ARGELANDER METHOD; COMPARISON STAR = GAMMA AND, 2.17 MAG""",,,V,,,,BET PER,,STD,,,,
2453620.4799,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453621.2333,2.7,,,Vis.,KSQ,,21,30,AA123001,,,,V,,,,BET PER,,STD,,,,
2453621.241,2.8,,,Vis.,KSQ,,,,,,,,V,,,,BET PER,,STD,,,,
2453621.2486,2.7,,,Vis.,KSQ,,21,30,AA123001,,,,V,,,,BET PER,,STD,,,,
2453621.2507,3.2,,,Vis.,SYI,T,18,30,,"""ALGOL = 3.15 MAG; ARGELANDER METHOD; COMPARISON STAR = GAMMA PER, 3.02 MAG""",,,V,,,,BET PER,,STD,,,,
2453621.2569,2.9,,,Vis.,KSQ,,21,30,AA123001,,,,V,,,,BET PER,,STD,,,,
2453621.2653,2.7,,,Vis.,KSQ,,21,30,AA123001,,,,V,,,,BET PER,,STD,,,,
2453621.2715,3.3,,,Vis.,SYI,T,18,30,,ALGOL = 3.30 MAG,,,V,,,,BET PER,,STD,,,,
2453621.2917,3.4,,,Vis.,SYI,T,18,30,,ALGOL = 3.41 MAG,,,V,,,,BET PER,,STD,,,,
2453621.3097,3.3,,,Vis.,SYI,T,18,30,,ALGOL = 3.30 MAG,,,V,,,,BET PER,,STD,,,,
2453621.3632,2.9,,,Vis.,SYI,T,18,30,,ALGOL = 2.88 MAG,,,V,,,,BET PER,,STD,,,,
2453621.3792,2.7,,,Vis.,SYI,T,18,30,,ALGOL = 2.66 MAG,,,V,,,,BET PER,,STD,,,,
2453621.3972,2.5,,,Vis.,SYI,T,18,30,,ALGOL = 2.50 MAG,,,V,,,,BET PER,,STD,,,,
2453621.4000,2.6,,,Vis.,SYF,,NA,,NA,,,,Z,,,,BET PER,AAVSO,STD,,,,
2453621.4263,2.5,,,Vis.,SYF,,NA,,NA,,,,Z,,,,BET PER,AAVSO,STD,,,,
2453621.4493,2.4,,,Vis.,SYF,,NA,,NA,,,,Z,,,,BET PER,AAVSO,STD,,,,
2453621.4673,2.2,,,Vis.,SYF,,NA,,NA,,,,Z,,,,BET PER,AAVSO,STD,,,,
2453622.3604,2.1,,,Vis.,MKW,,18,30,S-123001,,,,V,,,,BET PER,,STD,,,,
2453622.4667,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453623.2715,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453623.2812,2.0,,,Vis.,KSQ,,,,,,,,V,,,,BET PER,,STD,,,,
2453623.2813,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453623.2965,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453623.3035,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453623.3118,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453623.3236,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453623.3312,1.9,,,Vis.,KSQ,,,,,,,,V,,,,BET PER,,STD,,,,
2453623.3313,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453623.3361,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453623.3395,2.2,,,Vis.,SYF,,NA,,NA,,,,Z,,,,BET PER,AAVSO,STD,,,,
2453623.3465,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453623.3563,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453623.3625,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453623.3743,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453623.4056,2.2,,,Vis.,RJG,,,,,,,,V,,,,BET PER,,STD,,,,
2453623.4069,2.2,,,Vis.,CAI,,,,,,,,V,,,,BET PER,,STD,,,,
2453623.4868,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453627.3514,2.2,,,Vis.,MKW,,18,21,S-123001,,,,V,,,,BET PER,,STD,,,,
2453629.3861,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453632.3903,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453633.2465,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453633.4229,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453635.3326,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453636.4576,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453637.2806,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453637.2944,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453637.5078,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453638.2563,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.2611,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.2646,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.2708,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.2750,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.2799,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.2882,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.2924,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.2965,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.3021,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.3090,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.3160,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.3229,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.3299,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.3368,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.3451,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.3563,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.3639,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.3694,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.3764,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.3826,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.3896,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.3951,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.4021,2.1,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.4063,1.9,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.4111,2.7,,,Vis.,KSQ,,21,30,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.4160,2.8,,,Vis.,KSQ,,21,30,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.4208,2.8,,,Vis.,KSQ,,21,30,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.4257,2.9,,,Vis.,KSQ,,21,30,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.4299,3.1,,,Vis.,KSQ,,30,38,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.4347,3.2,,,Vis.,KSQ,,30,38,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.4403,3.3,,,Vis.,KSQ,,30,38,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.4451,3.3,,,Vis.,KSQ,,30,38,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.4472,3.4,,,Vis.,KSQ,,30,38,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.4507,3.2,,,Vis.,KSQ,,30,38,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.4556,3.2,,,Vis.,KSQ,,30,38,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.4597,3.1,,,Vis.,KSQ,,30,38,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.4653,3.2,,,Vis.,KSQ,,30,38,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.4694,3.3,,,Vis.,KSQ,,30,38,AA123001,,,,V,,,,BET PER,,STD,,,,
2453638.4729,3.2,,,Vis.,KSQ,,30,38,AA123001,,,,V,,,,BET PER,,STD,,,,
2453641.2486,2.8,,,Vis.,KSQ,,26,31,AA123001,,,,V,,,,BET PER,,STD,,,,
2453641.2604,2.0,,,Vis.,KSQ,,18,21,AA123001,,,,V,,,,BET PER,,STD,,,,
2453641.2799,3.2,,,Vis.,SYI,T,30,38,, BETA PER = 3.21 MAG,,,V,,,,BET PER,,STD,,,,
2453641.2944,3.2,,,Vis.,SYI,T,30,38,, BETA PER = 3.17 MAG,,,V,,,,BET PER,,STD,,,,
2453641.3375,2.6,,,Vis.,MKW,,18,30,S-123001,,,,V,,,,BET PER,,STD,,,,
2453641.3465,3.1,,,Vis.,SYI,T,30,38,, BETA PER = 3.13 MAG,,,V,,,,BET PER,,STD,,,,
2453641.3507,2.5,,,Vis.,MKW,,18,21,S-123001,,,,V,,,,BET PER,,STD,,,,
2453641.3667,3.2,,,Vis.,SYI,T,30,38,, BETA PER = 3.21 MAG,,,V,,,,BET PER,,STD,,,,
2453641.3875,3.3,,,Vis.,SYI,T,30,38,, BETA PER = 3.25 MAG,,,V,,,,BET PER,,STD,,,,
2453641.4028,3.2,,,Vis.,SYI,T,30,38,, BETA PER = 3.15 MAG,,,V,,,,BET PER,,STD,,,,
2453641.4229,2.9,,,Vis.,SYI,T,30,27,, BETA PER = 2.89 MAG,,,V,,,,BET PER,,STD,,,,
2453641.4410,2.6,,,Vis.,SYI,T,27,30,, BETA PER = 2.59 MAG,,,V,,,,BET PER,,STD,,,,
2453643.3715,2.1,,,Vis.,BHG,BU,180,280,123001,,,,V,,,,BET PER,,STD,,,,
2453644.2986,2.4,,,Vis.,BHG,B,180,280,123001,,,,V,,,,BET PER,,STD,,,,
2453645.4236,2.3,,,Vis.,RJG,,21,30,SAA2001,,,,V,,,,BET PER,,STD,,,,
2453645.4271,2.3,,,Vis.,CAI,,21,30,SAA2001,,,,V,,,,BET PER,,STD,,,,
2453646.3681,2.3,,,Vis.,BHG,B,180,210,123001,,,,V,,,,BET PER,,STD,,,,
2453647.3715,2.1,,,Vis.,BHG,,210,180,123001,,,,V,,,,BET PER,,STD,,,,
2453648.2625,2.0,,,Vis.,KSQ,,18,21,AA123001,,0,,V,,,,BET PER,,STD,,,,
2453648.625,2.4,,,Vis.,WJD,,21,29,0301+40A,,,,V,,,,BET PER,,STD,,,,
2453649.3194,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453649.3271,2.2,,,Vis.,MKW,,18,21,S-123001,,,,V,,,,BET PER,,STD,,,,
2453650.2674,2.3,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453650.2889,2.3,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453650.3333,2.4,,,Vis.,BHG,,180,280,123001,,,,V,,,,BET PER,,STD,,,,
2453650.3681,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453651.2910,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453651.3646,2.1,,,Vis.,BHG,,180,210,123001,,,,V,,,,BET PER,,STD,,,,
2453651.3736,2.4,,,Vis.,BHG,,180,300,123001,,,,V,,,,BET PER,,STD,,,,
2453651.3924,2.4,,,Vis.,BHG,,180,290,123001,,,,V,,,,BET PER,,STD,,,,
2453651.4826,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453652.3097,2.2,,,Vis.,MKW,,18,21,S-123001,,,,V,,,,BET PER,,STD,,,,
2453652.4636,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453652.6125,1.95,0.14,,H,WJD,,-52,,K,"""COMP HAMAL, NOT CORRECTED FOR COLOR DIFFERENCES AND AIRMASS ERR: 0.14""",,,V,,,,BET PER,,STD,,,,
2453652.6125,2.19,0.1,,J,WJD,,005,,K,"""COMP HAMAL, NOT CORRECTED FOR COLOR DIFFERENCES AND AIRMASS ERR: 0.1""",,,V,,,,BET PER,,STD,,,,
2453653.2958,2.3,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453653.2986,2.5,,,Vis.,BHG,,210,290,123001,,,,V,,,,BET PER,,STD,,,,
2453653.4708,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453654.26944,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453654.2966,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453654.4243,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453655.25,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453656.25,2.1,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453656.3604,2.2,,,Vis.,SYI,T,18,30,,,,,V,,,,BET PER,,STD,,,,
2453658.29097,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453658.37847,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453658.6243,3.0,,,Vis.,HMQ,,21,30,123001,,,,V,,,,BET PER,,STD,,,,
2453658.6917,2.1,,,Vis.,HMQ,,18,21,123001,,,,V,,,,BET PER,,STD,,,,
2453658.7014,2.1,,,Vis.,HMQ,,18,21,123001,,,,V,,,,BET PER,,STD,,,,
2453659.32847,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453659.3403,2.4,,,Vis.,BHG,,180,210,123001,,,,V,,,,BET PER,,STD,,,,
2453659.35347,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453659.35764,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453659.36597,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453659.4,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453659.40347,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453659.44444,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453659.45347,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453659.50347,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453660.2326,3.0,,,Vis.,BHG,,210,290,123001,,,,V,,,,BET PER,,STD,,,,
2453660.2965,2.4,,,Vis.,BHG,,180,290,123001,,,,V,,,,BET PER,,STD,,,,
2453660.3264,2.5,,,Vis.,BHG,,180,210,123001,,,,V,,,,BET PER,,STD,,,,
2453660.35347,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453660.3542,2.3,,,Vis.,BHG,,180,290,123001,,,,V,,,,BET PER,,STD,,,,
2453660.36597,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453660.37847,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453660.38681,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453660.41597,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453660.425,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453660.49444,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453660.50347,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453660.64444,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453660.65347,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453661.2257,2.2,,,Vis.,KOC,,,,,      =,,,V,,,,BET PER,MCSE,STD,,,,
2453661.2326,2.3,,,Vis.,KOC,,,,,      =,,,V,,,,BET PER,MCSE,STD,,,,
2453661.2431,2.3,,,Vis.,KOC,,,,,      =,,,V,,,,BET PER,MCSE,STD,,,,
2453661.2569,2.4,,,Vis.,KOC,,,,,      =,,,V,,,,BET PER,MCSE,STD,,,,
2453661.2687,2.4,,,Vis.,KOC,,,,,      =,,,V,,,,BET PER,MCSE,STD,,,,
2453661.2813,2.4,,,Vis.,KOC,,,,,      =,,,V,,,,BET PER,MCSE,STD,,,,
2453661.2917,2.5,,,Vis.,KOC,,,,,      =,,,V,,,,BET PER,MCSE,STD,,,,
2453661.3021,2.5,,,Vis.,KOC,,,,,      =,,,V,,,,BET PER,MCSE,STD,,,,
2453661.31181,2.4,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453661.3125,2.6,,,Vis.,KOC,,,,,      =,,,V,,,,BET PER,MCSE,STD,,,,
2453661.33264,2.5,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2453661.3333,2.6,,,Vis.,KOC,,,,,      =,,,V,,,,BET PER,MCSE,STD,,,,
